source,device_id,date,events_raw,events_after_day_filter,total_events,bytes_total,bytes_per_event,unique_src_ip,unique_dst_ip,action_accept_count,action_accept_rate,action_deny_count,action_deny_rate,action_client-rst_count,action_client-rst_rate,action_server-rst_count,action_server-rst_rate,action_timeout_count,action_timeout_rate,action_passthrough_count,action_passthrough_rate,unique_proto,unique_service,unique_policy,unique_user
watchguard,C039042A3F3BF,2025-10-17,172692.0,161670.0,5771.0,115244570.0,19969.60145555363,235.0,1080.0,0.0,0.0,2.0,0.00034656038814763474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,24.0,1.0
watchguard,C039042A3F3BF,2025-10-18,172694.0,159944.0,3749.0,112984714.0,30137.293678314218,147.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,0.0
watchguard,C039042A3F3BF,2025-10-19,345384.0,319764.0,8410.0,14811174.0,1761.1384066587395,142.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0,0.0
watchguard,C039042A3F3BF,2025-10-20,345388.0,320428.0,14826.0,405455860.0,27347.623094563605,252.0,1222.0,0.0,0.0,6.0,0.0004046944556859571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,21.0,1.0
watchguard,C039042A3F3BF,2025-10-21,186572.0,176189.0,7399.0,111928761.0,15127.552507095554,218.0,924.0,0.0,0.0,1.0,0.00013515339910798757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,22.0,3.0
watchguard,F2K60FTK23900652,2025-09-22,172698.0,7678.0,7678.0,878375020.0,114401.53946340193,370.0,506.0,3522.0,0.45871320656420944,2591.0,0.3374576712685595,171.0,0.022271424850221412,228.0,0.02969523313362855,14.0,0.0018233915082052619,0.0,0.0,4.0,237.0,3.0,60.0
watchguard,F2K60FTK23900652,2025-09-27,172698.0,9298.0,9298.0,809425920.0,87053.76640137663,417.0,276.0,3359.0,0.3612604861260486,4326.0,0.46526134652613466,110.0,0.011830501183050119,231.0,0.024844052484405247,10.0,0.0010755001075500108,0.0,0.0,5.0,391.0,3.0,87.0
watchguard,watchguard_unknown,2025-09-21,172700.0,160786.0,2083.0,7279880.0,3494.9015842534805,17.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
watchguard,watchguard_unknown,2025-09-23,172698.0,160927.0,2597.0,255526027.0,98392.77127454756,29.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-09-24,172696.0,161468.0,2085.0,20689107.0,9922.83309352518,27.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-09-25,172696.0,160518.0,2254.0,32076045.0,14230.720940550133,32.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-09-26,172698.0,159982.0,2538.0,41832754.0,16482.56658786446,33.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-09-28,172698.0,158717.0,1914.0,16983357.0,8873.227272727272,19.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
watchguard,watchguard_unknown,2025-09-29,172698.0,159207.0,2145.0,5073119.0,2365.090442890443,21.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-09-30,172696.0,159860.0,2710.0,21947736.0,8098.795571955719,39.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
watchguard,watchguard_unknown,2025-10-01,345396.0,320800.0,4772.0,43730454.0,9163.967728415759,46.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
watchguard,watchguard_unknown,2025-10-02,345396.0,320444.0,4248.0,197984296.0,46606.47269303202,43.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
watchguard,watchguard_unknown,2025-10-03,345396.0,319944.0,5226.0,146074310.0,27951.456180635287,37.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0
watchguard,watchguard_unknown,2025-10-04,345392.0,318026.0,5070.0,3903996110.0,770018.9566074951,33.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-10-05,345388.0,318294.0,4210.0,19013514.0,4516.274109263658,18.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
watchguard,watchguard_unknown,2025-10-06,345392.0,319732.0,4480.0,48354308.0,10793.372321428571,31.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-10-07,345392.0,320160.0,4844.0,51088994.0,10546.860858794385,38.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
watchguard,watchguard_unknown,2025-10-08,345392.0,318960.0,4842.0,59823288.0,12355.078066914499,32.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0
watchguard,watchguard_unknown,2025-10-09,345392.0,319926.0,5174.0,257335318.0,49736.24236567452,36.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
watchguard,watchguard_unknown,2025-10-10,345388.0,322676.0,4882.0,27589526.0,5651.2752970094225,29.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-10-11,345396.0,320508.0,4708.0,21837614.0,4638.405692438403,32.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0
watchguard,watchguard_unknown,2025-10-12,172696.0,159794.0,2038.0,4425969.0,2171.7217860647693,17.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
watchguard,watchguard_unknown,2025-10-13,172696.0,159464.0,2494.0,33169446.0,13299.697674418605,27.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
watchguard,watchguard_unknown,2025-10-14,172698.0,158695.0,2789.0,8320659.0,2983.384367156687,28.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-10-15,172692.0,160122.0,2401.0,57606038.0,23992.51895043732,30.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0
watchguard,watchguard_unknown,2025-10-16,172696.0,160879.0,2065.0,78872433.0,38194.882808716706,37.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-10-17,172692.0,161670.0,2139.0,37244290.0,17412.01028517999,24.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0
watchguard,watchguard_unknown,2025-10-18,172694.0,159944.0,2006.0,26043264.0,12982.683948155533,29.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0
watchguard,watchguard_unknown,2025-10-19,345384.0,319764.0,3262.0,14119290.0,4328.415082771306,20.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0
watchguard,watchguard_unknown,2025-10-20,345388.0,320428.0,5374.0,257576596.0,47930.14439895794,38.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0
watchguard,watchguard_unknown,2025-10-21,186572.0,176189.0,3151.0,81120667.0,25744.41986670898,30.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0
