source,device_id,date,feature,value_today,median,robust_sigma,z,vote,direction,strength
fortigate,FG100E4Q17018934,2025-10-19,bytes_per_event,870.3777777777777,966.8537443609023,179.24140988490555,-0.5382459703093926,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-19,unique_src_ip,4.0,4.0,0.7412898443291327,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,unique_dst_ip,7.0,7.0,1.4825796886582654,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_accept_count,309.0,190.0,27.798369162342475,4.280826666666667,2,UP,STRONG
fortigate,FG100E4Q17018934,2025-10-19,action_accept_rate,0.762962962962963,0.7631325632563256,0.06047750249467145,-0.002804353459827522,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-19,action_deny_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_deny_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_client-rst_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_client-rst_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_server-rst_count,6.0,4.0,11.11934766493699,0.17986666666666667,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_server-rst_rate,0.014814814814814815,0.015692307692307693,0.04078975779756444,-0.021512578766654817,0,DOWN,OK
fortigate,FG100E4Q17018934,2025-10-19,action_timeout_count,3.0,0.0,1.4825796886582654,2.0235,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_timeout_rate,0.007407407407407408,0.0,0.0072366131744909315,1.0236014042478498,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_passthrough_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100E4Q17018934,2025-10-19,action_passthrough_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
