source,date,iforest_score
mac_windows,2025-10-17,0.02841800781565129
mac_windows,2025-10-18,0.055132636274191515
mac_windows,2025-10-19,-0.17414332077060124
mac_windows,2025-10-20,-0.3730897891368613
mac_windows,2025-10-21,-0.10863234758944285
